metabolite	subsystem
glyc_c	Triacylglycerol synthesis
glyc_e	Transport, extracellular
glyc_e	
glyc_e	Exchange/demand reaction
glyc_e	Fatty acid oxidation
glyc_e	
glyc_m	Glycerophospholipid metabolism
glyc_m	
glyc_m	Transport, mitochondrial
glyclt_c	Glyoxylate and dicarboxylate metabolism
glyclt_c	Glyoxylate and dicarboxylate metabolism
glyclt_c	Transport, peroxisomal
glyclt_x	Transport, peroxisomal
glyclt_x	Glyoxylate and dicarboxylate metabolism
glygly_c	Transport, extracellular
glygly_c	Transport, extracellular
glygly_e	Transport, extracellular
glygly_e	Exchange/demand reaction
glygn1_c	Starch and sucrose metabolism
glygn1_c	Starch and sucrose metabolism
glygn2_c	Starch and sucrose metabolism
glygn2_c	Starch and sucrose metabolism
glygn2_e	Exchange/demand reaction
glygn2_e	Starch and sucrose metabolism
glygn3_c	Starch and sucrose metabolism
glygn3_c	Starch and sucrose metabolism
glygn3_c	
glygn4_e	Starch and sucrose metabolism
glygn4_e	Exchange/demand reaction
glygn4_e	Starch and sucrose metabolism
glygn5_e	Starch and sucrose metabolism
glygn5_e	Exchange/demand reaction
glygn5_e	Starch and sucrose metabolism
glyleu_c	Transport, extracellular
glyleu_c	Transport, extracellular
glyleu_e	Transport, extracellular
glyleu_e	Exchange/demand reaction
glyphe_c	Transport, extracellular
glyphe_c	Pentose phosphate pathway
glyphe_e	Exchange/demand reaction
glyphe_e	Transport, extracellular
glypro_c	Transport, extracellular
glypro_c	Transport, extracellular
glypro_e	Exchange/demand reaction
glypro_e	Transport, extracellular
glysar_c	Transport, extracellular
glysar_c	Transport, extracellular
glysar_e	Exchange/demand reaction
glysar_e	Transport, extracellular
gm1_hs_g	Sphingolipid metabolism
gm1_hs_g	Sphingolipid metabolism
gm1b_hs_g	Sphingolipid metabolism
gm1b_hs_g	Sphingolipid metabolism
gm2_hs_g	Sphingolipid metabolism
gm2_hs_g	Sphingolipid metabolism
gm3_hs_g	Sphingolipid metabolism
gm3_hs_g	Sphingolipid metabolism
gmp_c	Nucleotide salvage pathway
gmp_c	Nucleotide interconversion
gmp_c	Transport, golgi apparatus
gmp_c	Transport, nuclear
gmp_c	Nucleotide interconversion
gmp_c	Purine catabolism
gmp_c	Bile acid synthesis
gmp_c	Nucleotide interconversion
gmp_c	Nucleotide interconversion
gmp_c	Nucleotide interconversion
gmp_c	Transport, golgi apparatus
gmp_e	Nucleotide interconversion
gmp_e	Exchange/demand reaction
gmp_e	Nucleotide interconversion
gmp_g	Transport, golgi apparatus
gmp_g	Transport, golgi apparatus
gmp_n	Transport, nuclear
gmp_n	Nucleotide interconversion
gpail_hs_c	Phosphatidylinositol phosphate metabolism
gpail_hs_c	Phosphatidylinositol phosphate metabolism
gpi_hs_r	Phosphatidylinositol phosphate metabolism
gpi_hs_r	Phosphatidylinositol phosphate metabolism
gpi_hs_r	Phosphatidylinositol phosphate metabolism
gpi_prot_hs_r	Phosphatidylinositol phosphate metabolism
gpi_prot_hs_r	Phosphatidylinositol phosphate metabolism
gpi_sig_r	Phosphatidylinositol phosphate metabolism
gpi_sig_r	Phosphatidylinositol phosphate metabolism
gpi_sig_r	Phosphatidylinositol phosphate metabolism
gpi_sig_r	Exchange/demand reaction
grdp_c	Cholesterol metabolism
grdp_c	Cholesterol metabolism
grdp_x	Cholesterol metabolism
grdp_x	Cholesterol metabolism
gsn_c	Transport, extracellular
gsn_c	Nucleotide interconversion
gsn_c	Purine catabolism
gsn_c	
gsn_c	Nucleotide interconversion
gsn_c	Transport, extracellular
gsn_e	Nucleotide interconversion
gsn_e	Transport, extracellular
gsn_e	Exchange/demand reaction
gsn_e	
gsn_e	Transport, extracellular
gt1a_hs_c	Transport, extracellular
gt1a_hs_c	Transport, golgi apparatus
gt1a_hs_e	Exchange/demand reaction
gt1a_hs_e	Transport, extracellular
gt1a_hs_g	Sphingolipid metabolism
gt1a_hs_g	Transport, golgi apparatus
gthox_c	Methionine and cysteine metabolism
gthox_c	Glutathione metabolism
gthox_c	Glutamate metabolism
gthox_c	Vitamin C metabolism
gthox_c	Glutathione metabolism
gthox_e	Glutathione metabolism
gthox_e	Exchange/demand reaction
gthox_m	Glutathione metabolism
gthox_m	Glutathione metabolism
gthox_m	Glutamate metabolism
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, mitochondrial
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Tyrosine metabolism
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Pyruvate metabolism
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Glutamate metabolism
gthrd_c	Glutathione metabolism
gthrd_c	Glutathione metabolism
gthrd_c	Transport, extracellular
gthrd_c	Glutathione metabolism
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, endoplasmic reticular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Tyrosine metabolism
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Glutathione metabolism
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Glutathione metabolism
gthrd_c	Transport, extracellular
gthrd_c	Transport, mitochondrial
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Pyruvate metabolism
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Glutathione metabolism
gthrd_c	Pyruvate metabolism
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Vitamin C metabolism
gthrd_c	Methionine and cysteine metabolism
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_c	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Glutathione metabolism
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Exchange/demand reaction
gthrd_e	Transport, extracellular
gthrd_e	Glutathione metabolism
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_e	Transport, extracellular
gthrd_m	Glutathione metabolism
gthrd_m	Glutathione metabolism
gthrd_m	Glutathione metabolism
gthrd_m	Transport, mitochondrial
gthrd_m	Transport, mitochondrial
gthrd_m	Glutamate metabolism
gthrd_r	Eicosanoid metabolism
gthrd_r	Transport, endoplasmic reticular
gtp_c	Tetrahydrobiopterin metabolism
gtp_c	Purine catabolism
gtp_c	Tetrahydrobiopterin metabolism
gtp_c	Nucleotide interconversion
gtp_c	Nucleotide interconversion
gtp_c	Transport, mitochondrial
gtp_c	Nucleotide interconversion
gtp_c	Nucleotide interconversion
gtp_c	Fructose and mannose metabolism
gtp_c	Glycolysis/gluconeogenesis
gtp_c	Nucleotide interconversion
gtp_c	Glycolysis/gluconeogenesis
gtp_c	Nucleotide interconversion
gtp_c	Purine synthesis
gtp_c	Nucleotide interconversion
gtp_c	Nucleotide interconversion
gtp_c	
gtp_c	Fructose and mannose metabolism
gtp_e	Nucleotide interconversion
gtp_e	Exchange/demand reaction
gtp_m	Citric acid cycle
gtp_m	Nucleotide interconversion
gtp_m	Nucleotide interconversion
gtp_m	C5-branched dibasic acid metabolism
gtp_m	Glycolysis/gluconeogenesis
gtp_m	Transport, mitochondrial
gtp_m	C5-branched dibasic acid metabolism
gtp_n	Nucleotide interconversion
gtp_n	Tetrahydrobiopterin metabolism
gtp_n	Nucleotide interconversion
gtp_n	Tetrahydrobiopterin metabolism
gtp_n	Nucleotide interconversion
gtp_n	Nucleotide interconversion
gua_c	Purine catabolism
gua_c	Transport, extracellular
gua_c	Purine catabolism
gua_c	Nucleotide salvage pathway
gua_c	Purine catabolism
gua_e	Transport, extracellular
gua_e	Exchange/demand reaction
gudac_c	Urea cycle
gudac_c	Urea cycle
gullac_c	Transport, endoplasmic reticular
gullac_c	Vitamin C metabolism
gullac_r	Transport, endoplasmic reticular
gullac_r	Vitamin C metabolism
guln_c	Pentose phosphate pathway
guln_c	Transport, endoplasmic reticular
guln_c	Miscellaneous
guln_r	Pentose phosphate pathway
guln_r	Vitamin C metabolism
guln_r	Transport, endoplasmic reticular
gum_e	Dietary fiber binding
gum_e	Exchange/demand reaction
gum_e	Dietary fiber binding
gumgchol_e	Exchange/demand reaction
gumgchol_e	Dietary fiber binding
gumtchol_e	Dietary fiber binding
gumtchol_e	Exchange/demand reaction
h2o2_c	Tyrosine metabolism
h2o2_c	Tyrosine metabolism
h2o2_c	Transport, nuclear
h2o2_c	Histidine metabolism
h2o2_c	Purine catabolism
h2o2_c	Tyrosine metabolism
h2o2_c	Vitamin B6 metabolism
h2o2_c	Transport, mitochondrial
h2o2_c	beta-Alanine metabolism
h2o2_c	Vitamin C metabolism
h2o2_c	
h2o2_c	Nucleotide interconversion
h2o2_c	Transport, extracellular
h2o2_c	Tyrosine metabolism
h2o2_c	Transport, peroxisomal
h2o2_c	Vitamin B6 metabolism
h2o2_c	Phenylalanine metabolism
h2o2_c	Tyrosine metabolism
h2o2_c	Tryptophan metabolism
h2o2_c	Transport, lysosomal
h2o2_c	
h2o2_c	Miscellaneous
h2o2_c	Tyrosine metabolism
h2o2_c	Vitamin B6 metabolism
h2o2_c	Vitamin B6 metabolism
h2o2_c	Glutathione metabolism
h2o2_c	Tyrosine metabolism
h2o2_c	Tyrosine metabolism
h2o2_c	ROS detoxification
h2o2_c	Arginine and Proline Metabolism
h2o2_c	Vitamin B6 metabolism
h2o2_c	Glycine, serine, alanine and threonine metabolism
h2o2_c	
h2o2_c	beta-Alanine metabolism
h2o2_c	
h2o2_c	ROS detoxification
h2o2_e	ROS detoxification
h2o2_e	Miscellaneous
h2o2_e	Methionine and cysteine metabolism
h2o2_e	Purine catabolism
h2o2_e	Glutathione metabolism
h2o2_e	Transport, extracellular
h2o2_e	Exchange/demand reaction
h2o2_e	Miscellaneous
h2o2_e	Miscellaneous
h2o2_e	Urea cycle
h2o2_l	Transport, lysosomal
h2o2_l	Miscellaneous
h2o2_m	Methionine and cysteine metabolism
h2o2_m	Fatty acid oxidation
h2o2_m	Glutathione metabolism
h2o2_m	ROS detoxification
h2o2_m	Fatty acid oxidation
h2o2_m	Transport, mitochondrial
h2o2_m	Fatty acid oxidation
h2o2_m	Fatty acid oxidation
h2o2_m	Fatty acid oxidation
h2o2_m	ROS detoxification
h2o2_n	Transport, nuclear
h2o2_n	ROS detoxification
h2o2_r	
h2o2_r	
h2o2_r	
h2o2_r	
h2o2_r	
h2o2_r	
h2o2_r	
h2o2_r	
h2o2_r	
h2o2_x	Purine catabolism
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	D-alanine metabolism
h2o2_x	Fatty acid oxidation
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	Miscellaneous
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Alanine and aspartate metabolism
h2o2_x	Fatty acid oxidation
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Purine catabolism
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Transport, peroxisomal
h2o2_x	
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	
h2o2_x	
h2o2_x	Glycine, serine, alanine and threonine metabolism
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Glycolysis/gluconeogenesis
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Lysine metabolism
h2o2_x	Fatty acid oxidation
h2o2_x	
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	Bile acid synthesis
h2o2_x	Lysine metabolism
h2o2_x	Glyoxylate and dicarboxylate metabolism
h2o2_x	ROS detoxification
h2o2_x	
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o2_x	Glyoxylate and dicarboxylate metabolism
h2o2_x	Fatty acid oxidation
h2o2_x	Fatty acid oxidation
h2o_c	
h2o_c	
h2o_c	Fatty acid synthesis
h2o_c	Glyoxylate and dicarboxylate metabolism
h2o_c	Cytochrome metabolism
h2o_c	Fatty acid synthesis
h2o_c	
h2o_c	Methionine and cysteine metabolism
h2o_c	
h2o_c	Fatty acid synthesis
h2o_c	Vitamin B6 metabolism
h2o_c	Glycerophospholipid metabolism
h2o_c	Phenylalanine metabolism
h2o_c	
h2o_c	Purine synthesis
h2o_c	beta-Alanine metabolism
h2o_c	Cytochrome metabolism
h2o_c	CoA synthesis
h2o_c	Fatty acid synthesis
h2o_c	
h2o_c	Cytochrome metabolism
h2o_c	Bile acid synthesis
h2o_c	
h2o_c	Glycolysis/gluconeogenesis
h2o_c	
h2o_c	Transport, extracellular
h2o_c	Fatty acid synthesis
h2o_c	Lysine metabolism
h2o_c	Fatty acid synthesis
h2o_c	
h2o_c	Bile acid synthesis
h2o_c	Transport, extracellular
h2o_c	Glycine, serine, alanine and threonine metabolism
h2o_c	Transport, mitochondrial
h2o_c	Transport, extracellular
h2o_c	Glutathione metabolism
h2o_c	Transport, extracellular
h2o_c	
h2o_c	Pyruvate metabolism
h2o_c	
h2o_c	Glycine, serine, alanine and threonine metabolism
h2o_c	Fatty acid synthesis
h2o_c	Transport, extracellular
h2o_c	Transport, extracellular
h2o_c	Exchange/demand reaction
h2o_c	
h2o_c	Tryptophan metabolism
h2o_c	
h2o_c	Transport, mitochondrial
h2o_c	
h2o_c	Glycolysis/gluconeogenesis
h2o_c	
h2o_c	Vitamin B2 metabolism
h2o_c	Transport, extracellular
h2o_c	Sphingolipid metabolism
h2o_c	Pyrimidine catabolism
h2o_c	Transport, extracellular
h2o_c	Glycerophospholipid metabolism
h2o_c	Transport, mitochondrial
h2o_c	Transport, mitochondrial
h2o_c	Bile acid synthesis
h2o_c	Bile acid synthesis
h2o_c	
h2o_c	Transport, extracellular
h2o_c	Glycerophospholipid metabolism
h2o_c	
h2o_c	Transport, extracellular
h2o_c	Transport, extracellular
h2o_c	Transport, extracellular
h2o_c	Transport, extracellular
h2o_c	
h2o_c	Transport, extracellular
h2o_c	NAD metabolism
h2o_c	
h2o_c	beta-Alanine metabolism
h2o_c	Transport, extracellular
h2o_c	Transport, extracellular
h2o_c	Vitamin D metabolism
h2o_c	Transport, extracellular
h2o_c	
h2o_c	
h2o_c	Transport, extracellular
h2o_c	
h2o_c	Transport, extracellular
h2o_c	Cholesterol metabolism
h2o_c	Pyrimidine catabolism
h2o_c	Cytochrome metabolism
h2o_c	Transport, extracellular
h2o_c	
h2o_c	Pyrimidine catabolism
h2o_c	Glycerophospholipid metabolism
h2o_c	
h2o_c	Glycine, serine, alanine and threonine metabolism
h2o_c	Eicosanoid metabolism
h2o_c	Thiamine metabolism
h2o_c	Nucleotide interconversion
h2o_c	Oxidative phosphorylation
h2o_c	Transport, extracellular
h2o_c	Phosphatidylinositol phosphate metabolism
h2o_c	
h2o_c	Transport, extracellular
h2o_c	Eicosanoid metabolism
h2o_c	Heme synthesis
h2o_c	Sphingolipid metabolism
h2o_c	
h2o_c	Transport, extracellular
h2o_c	Transport, extracellular
h2o_c	Methionine and cysteine metabolism
h2o_c	Transport, extracellular
h2o_c	
h2o_c	Cytochrome metabolism
h2o_c	Transport, extracellular
h2o_c	Arginine and Proline Metabolism
h2o_c	Nucleotide interconversion
h2o_c	
h2o_c	Pyrimidine catabolism
h2o_c	Transport, extracellular
h2o_c	Transport, extracellular
h2o_c	
h2o_c	
h2o_c	Transport, extracellular
h2o_c	
h2o_c	Bile acid synthesis
h2o_c	Transport, extracellular
h2o_c	Tyrosine metabolism
h2o_c	
h2o_c	Transport, extracellular
h2o_c	Glycerophospholipid metabolism
h2o_c	Glycolysis/gluconeogenesis
h2o_c	Transport, extracellular
h2o_c	Transport, extracellular
h2o_c	Methionine and cysteine metabolism
h2o_c	
h2o_c	Fatty acid oxidation
h2o_c	Fatty acid oxidation
h2o_c	Transport, extracellular
h2o_c	
h2o_c	Pyrimidine catabolism
h2o_c	Nucleotide interconversion
h2o_c	
h2o_c	Inositol phosphate metabolism
h2o_c	
h2o_c	
h2o_c	Eicosanoid metabolism
h2o_c	Aminosugar metabolism
h2o_c	Pyruvate metabolism
h2o_c	Phenylalanine metabolism
h2o_c	Transport, mitochondrial
h2o_c	Nucleotide interconversion
h2o_c	Arginine and Proline Metabolism
h2o_c	Fatty acid synthesis
h2o_c	Fatty acid oxidation
h2o_c	Vitamin A metabolism
h2o_c	Transport, extracellular
h2o_c	
h2o_c	Pyrimidine catabolism
h2o_c	
h2o_c	Tyrosine metabolism
h2o_c	Transport, extracellular
h2o_c	
h2o_c	Biotin metabolism
h2o_c	Tyrosine metabolism
h2o_c	Bile acid synthesis
h2o_c	Transport, extracellular
h2o_c	Glycine, serine, alanine and threonine metabolism
h2o_c	Methionine and cysteine metabolism
h2o_c	
h2o_c	
h2o_c	Pentose phosphate pathway
h2o_c	
h2o_c	Pyrimidine synthesis
h2o_c	NAD metabolism
h2o_c	Glycine, serine, alanine and threonine metabolism
h2o_c	
h2o_c	Tryptophan metabolism
h2o_c	Limonene and pinene degradation
h2o_c	Phosphatidylinositol phosphate metabolism
h2o_c	
h2o_c	NAD metabolism
h2o_c	Miscellaneous
h2o_c	
h2o_c	Vitamin A metabolism
h2o_c	
